lat,lon,addr:street,addr:housenumber,addr:postcode,addr:city
5812412.982445254,686225.0090393742,,,,
5811598.768095706,685784.4824784898,,,,
5812043.759688086,684644.583747923,,,,
5811087.12825266,686160.441436056,,,,
5812345.787216144,683764.0641534672,,,,
5811986.048180263,684386.6830444757,,,,
5811403.644820811,686376.9114862228,,,,
5811049.55672606,686614.8686524357,,,,
5811718.586748305,685985.7521015784,,,,
5811660.871004812,685603.1680561388,,,,
5811836.81312229,686079.7059491262,,,,
5812011.503254563,685306.1479130682,,,,
5811999.102429353,684189.1059134947,,,,
5811272.593836741,686268.9302275416,,,,
5811710.585827191,686311.0059597393,Chemin Rieu,10,,Genève
5811074.203407254,686421.7866083065,Route de Florissant,85,,Genève
5811703.114927177,686260.0383185254,,,,
5811302.307467739,686153.5681919686,,,,
5811270.1072090855,686020.2456329663,,,,
5811890.021055307,686178.9203376432,,,,
5811879.7967824815,684803.0080732605,,,,
5811562.030241736,686073.2187398433,,,,
5811522.273931583,685937.5812917072,,,,
5812403.689321574,686159.7852194634,,,,
5812104.379382824,683913.7083985043,,,,
5812089.422249609,684281.5845233189,,,,
5811866.712513988,686243.9989603462,Route de Malagnou,56,,Genève
5811488.119351046,686421.1555336466,,,,
5811908.829493974,684831.4937967479,,,,
5812037.221755869,684226.1228585223,,,,
5812593.030370429,685954.8626704925,Rue du 31-Décembre,65,,Genève
5811687.528040949,685837.6776947938,,,,
5811615.802470936,685672.894408143,,,,
5811937.348727448,684544.9671210492,,,,
5811322.686028009,686324.4185023571,,,,
5811372.268313752,685866.336834291,,,,
5810951.179907232,686027.2517607608,Chemin De-Normandie,4a,,Genève
5811617.705685073,686354.810660265,Chemin Rieu,7,,Genève
5811856.178991308,685477.2582128438,Rue de Contamines,9a,,
5812426.448367071,686187.2277701177,,,,
5811826.89984374,685988.8396289491,,,,
5811859.6045688465,684748.3148820084,,,,
5811982.736827061,684105.0760591303,,,,
5812427.222173402,685970.9916970906,,,,
5811848.406930677,684536.6652849028,,,,
5811557.301006744,685834.7651314079,,,,
5811061.68277488,686331.7269728496,Route de Florissant,96,,Genève
5812020.904670806,684458.5069455758,Cours des Bastions,12,,Genève
5811913.84825422,686052.7312098987,,,,
5810821.487822916,685920.6567589911,,,,
5812002.254473061,684604.0002495106,,,,
5810995.393428017,686171.4062477339,Avenue Eugène-Pittard,21,,Genève
5811782.184852225,685492.8919039244,,,,
5811864.654544937,685929.6675203942,,,,
5810476.689013108,684183.2908355886,Rue de l'Aubépine,24,,Genève
5810451.973777211,684295.6032618365,,,,
5810552.377735016,684311.1208438034,,,,
5810470.992336591,684300.1960067042,,,,
5810542.5121663995,684336.5451531594,,,,
5810545.908374183,684235.6574654017,,,,
5810504.909624705,684373.628678696,,,,
5810516.014425427,684312.4274559367,,,,
5810501.527943919,684278.169358368,,,,
5810582.298214717,684234.1907697711,,,,
5810450.43002104,684109.294951014,,,,
5810503.4783221185,684117.9420224321,,,,
5810571.757303408,684261.4219664846,,,,
5812371.07330766,685833.9043963102,,,,
5811820.2510646,684662.5137527485,,,,
5811856.18106465,685711.026379514,,,,
5811976.170513487,685431.592775323,Rue Michel-Chauvet,16,,Genève
5811996.407977209,685499.6577757638,Rue Michel-Chauvet,18,,Genève
5812245.8678134475,685947.0081158727,,,,
5812294.096414768,685975.8355958661,,,,
5811824.35433651,685418.1031896456,,,,
5812313.138177674,685926.9558291245,,,,
5811967.094253536,685172.0549247926,,,,
5812242.0466494225,685969.3163211392,,,,
5811903.641495411,685549.2550379123,,,,
5812267.802919766,685878.1432887276,,,,
5812385.501323275,685785.1304869859,,,,
5812197.5011621965,685921.7980469732,,,,
5812072.390376775,685930.7832405338,,,,
5812230.558633564,685271.3720062977,,,,
5812404.8044722425,685709.6628370809,,,,
5811932.0320116645,685165.0878263278,,,,
5812049.426563249,685432.7627872514,,,,
5811984.424331066,685149.0163759739,,,,
5812218.220571644,685956.9177415244,,,,
5812655.899579841,685367.9293906705,,,,
5811762.967713771,684772.309930271,,,,
5811732.816349526,684750.3595593917,Avenue de Champel,4,,Genève
5812416.305632377,686956.7729053762,,,,
5812218.690371886,686923.9535582053,,,,
5812151.821904271,687208.4686142324,,,,
5812852.07323757,686330.8692290147,Route de Frontenex,60,,Genève
5812518.46904492,687029.4827463996,,,,
5812466.931128964,687233.8183699258,,,,
5812287.261295505,687061.8086323235,,,,
5812332.121499885,687057.0594397775,,,,
5812904.229360538,686260.9450670931,,,,
5812330.228045027,686992.8095054766,,,,
5812821.684280377,686382.1084548668,,,,
5812235.586005721,687165.8433612327,,,,
5812418.353531542,686728.5407072699,Route de Chêne,36,,Genève
5812318.297444975,687160.4411891489,,,,
5815309.095555576,682085.0734089437,,,,Genève
5811049.481789156,684522.1776480622,,,,
5810810.499371449,684692.2022072993,,,,
5810881.061349741,684633.8129687839,,,,
5810830.224441315,684519.2992720471,Avenue de la Roseraie,60,,Genève
5810749.131114946,684493.2277693276,Avenue de la Roseraie,54,,Genève
5810710.171584577,684483.7489876702,,,,
5811283.0093208775,684737.1096864993,Chemin Thury,3,,Genève
5810953.084856448,684684.6066432679,,,,
5810798.567733234,684729.2921180545,,,,
5810709.834328685,684696.147891241,Chemin Venel,6,,Genève
5810993.899109076,684625.2358284085,,,,
5810791.0125949895,684662.3195018382,Avenue de Beau-Séjour,27,,Genève
5810778.797852415,684501.382004078,Avenue de la Roseraie,56,,Genève
5811076.302466154,684820.0717172545,,,,
5810905.602512019,684535.4852319031,,,,
5810751.429938088,684833.4911754598,,,,
5810724.533807516,684565.410547215,,,,
5810994.61655754,684707.8840735,,,,
5810744.9220776195,684690.9052617248,Chemin Venel,4,,Genève
5810827.939847659,684599.0986232996,Avenue de Beau-Séjour,20,,Genève
5811136.488797734,684843.1008853796,,,,
5810864.390688454,684508.630621946,,,,
5810743.706006142,684641.5120335803,Avenue de Beau-Séjour,29,,Genève
5811064.189566953,684728.179423464,,,,
5810807.570757678,684505.1129260652,,,,
5811178.495545983,684731.4561590471,,,,
5811245.782759402,684695.0947640388,Chemin Thury,3c,,Genève
5811159.405225541,684624.8718701494,,,,
5811224.422941591,684742.4089342247,Chemin Thury,3b,,Genève
5810764.416255238,684720.8042401408,Chemin Venel,2,,Genève
5810828.724916558,684663.5833346852,,,,
5810846.570977221,684628.8549881746,,,,
5810990.7679237705,684806.3367721293,,,,
5810921.485742145,684446.414911606,Avenue de la Roseraie,47,1205,Genève
5810862.044000146,684590.4123893039,Avenue de la Roseraie,62ter,,Genève
5810901.799050514,684586.0368742218,Avenue de Beau-Séjour,10bis,,Genève
5810934.730713441,684586.5311757169,Avenue de Beau-Séjour,8bis,,Genève
5811002.971190619,684861.6457247118,,,,
5810940.066017709,684839.3044590397,,,,
5810821.685633714,684458.1881865745,Avenue de la Roseraie,43,1205,Genève
5810792.144832925,684345.0976050954,,,,
5810843.205333291,684247.2762612933,Rue Barthélemy-Menn,10,,Genève
5810657.948987858,683936.6556581106,,,,
5810754.491193551,684447.5122940884,,,,
5810660.863343134,684425.4471326949,,,,
5810552.014822892,684450.9017875281,,,,
5810660.663324824,684317.2192234044,,,,
5810684.1947820475,684049.2867911353,Boulevard de la Cluse,20,,
5810479.302074964,684000.1896867858,Boulevard de la Cluse,4,,Genève
5810604.2710420005,684301.269550627,,,,
5810460.98948183,684062.9254606673,Rue de la Colline,16,,Genève
5810778.997854279,684776.6055866594,Chemin de l'Escalade,10,,Genève
5810595.978610339,684411.3704197882,,,,
5810574.674859004,684713.7690639567,Chemin Venel,9,,Genève
5810697.208098931,684351.68546365,Chemin du Châtelet,4,,Genève
5810574.321025305,684758.7822142374,Avenue de Champel,85,,Genève
5810622.071220933,684417.5916540533,,,,
5810633.998327259,684161.4987716264,,,,
5810496.349907492,684579.1424349513,,,,
5810563.83992099,684403.18680213,,,,
5810740.3151514195,684348.8537565208,Chemin du Châtelet,3,,Genève
5810644.21522537,684276.1293415872,,,,
5810614.770389077,684728.3896814636,Chemin Venel,7,,Genève
5810701.007240252,684424.7903479392,,,,
5810672.871175429,684748.2542053395,Chemin Venel,5,,Genève
5810521.01425579,684067.1558014246,,,,
5810621.078023185,684595.1206225733,,,,
5810718.552968789,684434.3755700941,,,,
5810709.138592373,684320.0978271323,Chemin du Châtelet,2,,Genève
5810607.551229047,684467.2560769863,,,,
5810723.129375389,684773.1379265712,Chemin Venel,3,,Genève
5810674.6006907895,684272.7040580254,Sentier de la Roseraie,10,,Genève
5810751.091131296,684207.9976025993,,,,
5812083.283150561,687200.3150695099,,,,
5811932.310867695,686858.1097310543,,,,
5811196.341447285,686749.064322022,,,,
5811522.361551518,686752.6121210301,,,,
5811528.774849713,686678.563519493,,,,
5811812.698669466,686997.1962857828,,,,
5811691.9116814025,686658.7950730881,,,,
5811556.50650252,686694.9646851665,,,,
5812441.342623746,687297.4238669683,,,,
5811494.617912576,686736.3034352937,,,,
5811646.517415174,686748.75290119,,,,
5811840.660038416,687114.0442052037,,,,
5812687.438999751,687325.7455171238,,,,
5812376.77109706,687280.2087440169,,,,
5811566.909256332,686812.4206853944,Rue Le-Corbusier,7,,Genève
5812654.405494076,687120.8695209163,,,,
5811799.762614572,686861.7023648277,,,,
5811896.351384551,686903.7871698827,,,,
5811722.191817775,686563.4068852044,,,,
5811517.258722317,686893.1655534562,Rue Le-Corbusier,13,,Genève
5811867.3201206,686912.0640411536,,,,
5812523.079065629,687305.3575439212,,,,
5811618.687265089,686967.5428946733,,,,
5812647.081341498,687212.2073944425,,,,
5811777.690480101,686918.9488095988,,,,
5812250.104543152,687276.6784879154,,,,
5810991.764109301,683836.6200411447,,,,
5810821.399452227,684130.5815894015,,,,
5811002.066620573,684065.4776014007,Rue John-Grasset,6,1205,Genève
5810650.4316490665,683988.1884705332,Boulevard de la Cluse,17,,
5811034.546227155,683655.9343538567,,,,
5810950.939388249,683864.5449533616,,,,
5810794.093106098,683524.0651986143,,,,
5810638.583025997,683481.5998813465,,,,
5811032.39672144,683894.6041300776,Rue de Carouge,92,,Genève
5810938.509122105,683799.2301450783,,,,
5810930.797135467,684006.192447943,,,,
5811019.990942042,684020.4957234104,Place des Augustins,11,1205,Genève
5811023.848621145,683955.9465713846,Place des Augustins,19,,Genève
5811056.029087801,683752.5312993014,,,,
5810678.429762684,684112.087287297,Rue des Peupliers,12,,Genève
5813149.816599084,682129.555808887,,,,
5813229.849329381,682408.4106044716,,,,
5813341.004284122,681866.0894726618,,,,
5813159.654343834,682015.769529419,,,,
5813011.169049298,681509.6596527966,Avenue du Devin-du-Village,10,,Genève
5813129.306270312,681533.9356552904,Rue du Vicaire-Savoyard,10,,Genève
5813117.820215876,681839.2875151506,,,,
5813172.33135704,682378.5612117747,Rue Beau-Site,3,,Genève
5813376.275041905,681708.3146383686,,,,
5813447.681806639,681665.8257354941,Chemin François-Furet,11,1203,Genève
5813169.373557646,682063.502708521,,,,
5813289.148568513,681932.3052688577,Rue du Beulet,6,,Genève
5813182.213866052,681768.1759388128,,,,
5813374.1732708765,681626.0133367185,Rue du Contrat-Social,10,,Genève
5813274.308353999,682055.2791138337,Rue De-Miléant,3,,Genève
5813199.387417686,682295.6153107344,Rue de Saint-Jean,34,,Genève
5813323.826039778,681984.9057957743,Rue des Confessions,9,,Genève
5813193.6251479,681898.263142896,Rue de Saint-Jean,7,1203,Genève
5813144.572859469,682247.8506738374,Rue de Saint-Jean,32a,,Genève
5813101.727616178,681712.994542896,,,,
5813215.926803649,681703.5729485659,Rue du Contrat-Social,6,,Genève
5813106.808344515,682019.77099524,Rue de Saint-Jean,16,1203,Genève
5812861.403482373,681494.3070298816,Avenue du Devin-du-Village,29,,Genève
5813039.653302446,681794.0373625179,Rue d'Ermenonville,1,,Genève
5813344.485037309,681570.443650643,Rue du Contrat-Social,7,,Genève
5813470.176840002,681770.2189327632,,,,
5813134.493140013,682189.70484476,Rue de Saint-Jean,28a,,Genève
5813222.154128044,681610.8119482431,,,,
5813222.839625361,682113.6541548544,Rue de Saint-Jean,19,,Genève
5813091.621313087,681793.9159515599,,,,
5813114.298285625,681940.2186094398,,,,
5813299.154893729,681794.3020404073,Avenue De-Gallatin,12,1203,Genève
5813391.1465860335,681778.7820371463,,,,
5811423.495985003,683778.4437421566,,,,
5811296.950260155,683728.6396391205,,,,
5811183.401954602,684075.9102303727,,,,
5811170.371001843,683607.1728836449,,,,
5811505.751039504,684085.0289436885,Rue Prévost-Martin,20,,Genève
5811312.436424954,684618.2295855273,,,,
5811376.952037516,683630.3431515106,École Hugo-de-Senger,1,,
5811616.562573445,683771.0060034746,,,,
5811158.688115578,684142.5561652505,,,,
5811110.745994766,683688.0347912891,,,,
5811303.088914276,684081.9714369144,,,,
5811305.516491958,683565.9115385937,,,,
5811350.752401383,683798.2520530894,,,,
5811306.342634315,683641.4023819714,,,,
5811158.803931783,684418.7510799549,,,,
5811419.288575801,683989.3794316689,,,,
5811365.682959748,683587.4179349131,,,,
5811213.090276486,683657.4024686791,,,,
5811170.166298228,684339.0138668063,Rue Alcide-Jentzer,17,1205,Genève
5811288.0682373475,684239.2091195836,,,,
5811406.451739855,684038.5551754747,,,,
5811597.847842743,684388.7897385248,Boulevard de la Cluse,91,1205,Genève
5811641.884123507,684167.0003339836,,,,
5811602.617957826,684369.4417219859,,,,
5811631.2695768215,684063.0780621638,,,,
5811639.850045625,684367.3674930439,,,,
5811837.905712408,684414.4629766877,,,,
5811884.63910445,683768.7718255118,Rue Vignier,5,1205,Genève
5811661.09992837,683948.0759720316,Boulevard du Pont-d'Arve,25,,Genève
5811877.140558008,683805.1382497252,,,,
5811779.147461141,684171.2900422701,,,,
5811795.69049458,684237.3147015973,,,,
5811674.573984221,684152.4237102856,,,,
5811673.890882266,684219.8850416985,,,,
5811692.432712,683635.7829207571,Avenue du Mail,31,,Genève
5811560.671903811,684065.6873746882,Rue Prévost-Martin,18,,Genève
5811661.230780122,684396.2202722364,,,,
5811871.482339995,684285.6142601058,,,,
5811859.075813609,684447.0205292322,,,,
5811674.025829878,684117.3525464307,,,,
5811821.88725054,684147.4280740786,,,,
5811673.07067265,684267.867220776,,,,
5811648.6866597785,683861.3125142455,,,,
5811829.151882935,684190.6996941583,,,,
5811789.535129713,684515.2271530252,,,,
5811856.399411361,684493.7393233194,,,,
5811878.586634368,683882.021803201,,,,
5811773.82174939,684145.0782916396,,,,
5811742.689228132,683849.0841123342,Rue de Carouge,32,,Genève
5811582.740948887,684032.1610777297,,,,
5811802.041539162,683884.2422535226,,,,
5811963.509424984,684017.0532708,,,,
5812570.3330731485,684007.0676520262,,,,
5812085.8803486135,683777.9513116524,,,,
5813030.704129011,683752.4033968914,,,,
5812029.8628350925,683750.8679811379,Avenue Henri-Dunant,4,1205,Genève
5812997.306167983,683759.1377545076,,,,
5813105.5166764995,683862.6010142018,,,,
5813037.424609096,683804.5447199678,,,,
5812532.181067929,683786.4487049989,,,,
5813084.554834837,683678.9187924243,,,,
5813007.4550598245,683687.1200887519,,,,
5813008.002806279,683534.006902912,,,,
5812059.291818378,683800.0886748963,,,,
5813088.2337622605,683790.3994518347,,,,
5813121.711171253,683762.7441078847,,,,
5813075.8021465745,684152.4046341453,Place de la Fusterie,18,1204,Genève
5813206.533546858,684171.2530673656,,,,
5813108.685943174,684492.6149529682,,,,
5813115.636678126,684101.5446315287,,,,
5813131.783548453,684413.358521094,,,,
5813213.191301342,684128.8600956989,,,,
5813607.50445047,682911.0381863955,Rue Samuel-Constant,4,,Genève
5813623.435721887,682866.2414645954,Rue des Délices,12bis,,Genève
5813135.7973873485,684233.9793527568,,,,
5812757.7711059805,684518.7517777747,,,,
5813036.319090574,683886.320667785,,,,
5813073.883772614,684440.0319908599,,,,
5812800.463978126,684361.1132335592,,,,
5812974.470975354,684508.8086490002,,,,
5812880.951954277,684235.4006050597,,,,
5813988.254940308,683046.12572397,,,,
5812927.917828467,684017.3787184393,,,,
5812674.813612754,684321.7155892715,,,,
5812813.037880394,684026.0065352728,,,,
5812887.247109696,684040.1026386688,,,,
5812929.790639787,684055.3698604375,,,,
5812679.009085373,684168.8382818776,Rue de Saint-Germain,2,1204,Genève
5812648.419584068,684234.8776432121,,,,
5812662.496237987,684111.901750619,,,,
5812845.716070256,684002.2210110899,,,,
5812709.982356298,684497.8588184165,,,,
5813838.260652297,683126.319497246,,,,
5813832.640311718,683183.6238988099,Rue Benjamin-Franklin,7,1201,Genève
5813765.138465213,683156.50385385,,,,
5813876.605986294,683113.5205647771,Rue de Lyon,20,1201,Genève
5813703.818314374,682962.5048063758,,,,
5813788.942404876,683167.7093896873,Rue Benjamin-Franklin,3,1201,Genève
5813931.040162377,683154.3384599133,,,,
5813771.247837138,683132.0291889935,,,,
5813787.088792442,683081.837552695,,,,
5813853.846831288,683176.3871616371,,,,
5813590.188750653,683490.2364841955,,,,
5813815.132503229,683056.0678685206,,,,
5813674.64566124,683428.2067256952,,,,
5813778.648611175,683108.1095862591,,,,
5813846.50269218,683149.7718547267,,,,
5813808.082806015,683132.7680995102,,,,
5813821.877906785,683079.4250099331,,,,
5813830.044415246,683102.9021216666,,,,
5813898.479185757,683162.4151745336,,,,
5813812.179509951,683175.807459443,Rue Benjamin-Franklin,5,1201,Genève
5813886.538734107,683141.9081203047,Rue de Lyon,18,1201,Genève
5813802.827647241,683031.0870380403,,,,
5813081.622838834,685139.5845593439,,,,
5813170.127104425,685271.879251681,,,,
5812972.996989806,685266.1224653947,,,,
5813195.388019988,685305.9500908443,,,,
5813045.110285456,685222.7430563328,,,,
5812989.781556245,685416.345355385,,,,
5813183.248049715,685358.348548103,,,,
5813572.548497406,683001.2970979804,,,,
5813655.531541816,682984.3510104171,,,,
5813680.36305088,682927.4248389897,Rue Madame-De-Staël,8,,Genève
